Material_type,Core_size,Hydro_size,Surface_charge,Surface_area,Formation_enthalpy,Conduction_band,Valence_band,Electronegativity,Assay,Cell_name,Cell_species,Cell_origin,Cell_type,Exposure_time,Exposure_dose,Toxicity
SiO2,66.8,130.7,-11.4,40.9,-9.41,-2.02,-11.12,6.19,CCK-8,A549,Human,Lung,Cancer,24.0,6.25,Nontoxic
SiO2,66.8,130.7,-11.4,40.9,-9.41,-2.02,-11.12,6.19,CCK-8,A549,Human,Lung,Cancer,24.0,12.5,Nontoxic
SiO2,66.8,130.7,-11.4,40.9,-9.41,-2.02,-11.12,6.19,CCK-8,A549,Human,Lung,Cancer,24.0,25.0,Nontoxic
SiO2,66.8,130.7,-11.4,40.9,-9.41,-2.02,-11.12,6.19,CCK-8,A549,Human,Lung,Cancer,24.0,50.0,Nontoxic
SiO2,66.8,130.7,-11.4,40.9,-9.41,-2.02,-11.12,6.19,CCK-8,A549,Human,Lung,Cancer,24.0,100.0,Nontoxic
SiO2,58.4,121.2,-12.0,46.8,-9.41,-2.02,-11.12,6.19,CellTiter-Glo,A549,Human,Lung,Cancer,24.0,0.0,Nontoxic
SiO2,58.4,121.2,-12.0,46.8,-9.41,-2.02,-11.12,6.19,CellTiter-Glo,A549,Human,Lung,Cancer,24.0,6.25,Nontoxic
SiO2,58.4,121.2,-12.0,46.8,-9.41,-2.02,-11.12,6.19,CellTiter-Glo,A549,Human,Lung,Cancer,24.0,12.5,Nontoxic
SiO2,58.4,121.2,-12.0,46.8,-9.41,-2.02,-11.12,6.19,CellTiter-Glo,A549,Human,Lung,Cancer,24.0,25.0,Nontoxic
SiO2,58.4,121.2,-12.0,46.8,-9.41,-2.02,-11.12,6.19,CellTiter-Glo,A549,Human,Lung,Cancer,24.0,50.0,Nontoxic
SiO2,58.4,121.2,-12.0,46.8,-9.41,-2.02,-11.12,6.19,CellTiter-Glo,A549,Human,Lung,Cancer,24.0,100.0,Nontoxic
SiO2,58.4,121.2,-12.0,46.8,-9.41,-2.02,-11.12,6.19,CCK-8,A549,Human,Lung,Cancer,24.0,0.0,Nontoxic
SiO2,58.4,121.2,-12.0,46.8,-9.41,-2.02,-11.12,6.19,CCK-8,A549,Human,Lung,Cancer,24.0,6.25,Nontoxic
SiO2,58.4,121.2,-12.0,46.8,-9.41,-2.02,-11.12,6.19,CCK-8,A549,Human,Lung,Cancer,24.0,12.5,Nontoxic
SiO2,58.4,121.2,-12.0,46.8,-9.41,-2.02,-11.12,6.19,CCK-8,A549,Human,Lung,Cancer,24.0,25.0,Nontoxic
SiO2,58.4,121.2,-12.0,46.8,-9.41,-2.02,-11.12,6.19,CCK-8,A549,Human,Lung,Cancer,24.0,50.0,Nontoxic
SiO2,58.4,121.2,-12.0,46.8,-9.41,-2.02,-11.12,6.19,CCK-8,A549,Human,Lung,Cancer,24.0,100.0,Nontoxic
SiO2,50.0,124.9,-17.6,30.0,-9.779,-4.16,-7.49,5.77,MTT,A431,Human,Skin,Cancer,6.0,0.0,Nontoxic
SiO2,50.0,124.9,-17.6,30.0,-9.779,-4.16,-7.49,5.77,MTT,A431,Human,Skin,Cancer,6.0,0.008,Nontoxic
SiO2,50.0,124.9,-17.6,30.0,-9.779,-4.16,-7.49,5.77,MTT,A431,Human,Skin,Cancer,6.0,0.08,Nontoxic
SiO2,50.0,124.9,-17.6,30.0,-9.779,-4.16,-7.49,5.77,MTT,A431,Human,Skin,Cancer,6.0,0.8,Nontoxic
SiO2,50.0,124.9,-17.6,30.0,-9.779,-4.16,-7.49,5.77,MTT,A431,Human,Skin,Cancer,6.0,8.0,Nontoxic
SiO2,50.0,124.9,-17.6,30.0,-9.779,-4.16,-7.49,5.77,MTT,A431,Human,Skin,Cancer,6.0,80.0,Nontoxic
SiO2,21.0,74.0,-9.42,57.0,-9.779,-4.16,-7.49,5.77,Annexiv V/PI staining,MCF-10A,Human,Breast,Cancer,24.0,0.0,Nontoxic
SiO2,21.0,74.0,-9.42,57.0,-9.779,-4.16,-7.49,5.77,Annexiv V/PI staining,MCF-10A,Human,Breast,Cancer,24.0,150.0,Nontoxic
TiO2,21.0,74.0,-9.42,57.0,-9.779,-4.16,-7.49,5.77,Annexiv V/PI staining,MCF-10A,Human,Breast,Cancer,24.0,0.0,Nontoxic
TiO2,21.0,74.0,-9.42,57.0,-9.779,-4.16,-7.49,5.77,Annexiv V/PI staining,MCF-10A,Human,Breast,Cancer,24.0,150.0,Nontoxic
TiO2,21.0,74.0,-9.42,57.0,-9.779,-4.16,-7.49,5.77,Annexiv V/PI staining,WI-38,Human,Lung,Normal,24.0,0.0,Nontoxic
TiO2,21.0,74.0,-9.42,57.0,-9.779,-4.16,-7.49,5.77,Annexiv V/PI staining,WI-38,Human,Lung,Normal,24.0,150.0,Nontoxic
TiO2,21.0,74.0,-9.42,57.0,-9.779,-4.16,-7.49,5.77,Annexiv V/PI staining,Chang Liver,Human,Liver,Normal,24.0,0.0,Nontoxic
TiO2,21.0,74.0,-9.42,57.0,-9.779,-4.16,-7.49,5.77,Annexiv V/PI staining,Chang Liver,Human,Liver,Normal,24.0,150.0,Nontoxic
TiO2,21.0,133.0,-9.42,57.0,-9.779,-4.16,-7.49,5.77,Annexiv V/PI staining,Chang Liver,Human,Liver,Normal,24.0,0.0,Nontoxic
TiO2,21.0,133.0,-9.42,57.0,-9.779,-4.16,-7.49,5.77,Annexiv V/PI staining,Chang Liver,Human,Liver,Normal,24.0,150.0,Nontoxic
TiO2,21.0,327.0,-9.42,57.0,-9.779,-4.16,-7.49,5.77,Annexiv V/PI staining,Chang Liver,Human,Liver,Normal,24.0,0.0,Nontoxic
TiO2,21.0,327.0,-9.42,57.0,-9.779,-4.16,-7.49,5.77,Annexiv V/PI staining,Chang Liver,Human,Liver,Normal,24.0,150.0,Toxic
TiO2,21.0,327.0,-9.42,57.0,-9.779,-4.16,-7.49,5.77,Annexiv V/PI staining,Chang Liver,Human,Liver,Normal,24.0,150.0,Nontoxic
TiO2,40.0,322.3,-25.27,50.0,-9.779,-4.16,-7.49,5.77,ATP,L-02,Human,Liver,Normal,24.0,0.0,Nontoxic
TiO2,40.0,322.3,-25.27,50.0,-9.779,-4.16,-7.49,5.77,ATP,L-02,Human,Liver,Normal,24.0,1.0,Nontoxic
TiO2,40.0,322.3,-25.27,50.0,-9.779,-4.16,-7.49,5.77,ATP,L-02,Human,Liver,Normal,24.0,5.0,Nontoxic
TiO2,40.0,322.3,-25.27,50.0,-9.779,-4.16,-7.49,5.77,ATP,L-02,Human,Liver,Normal,24.0,10.0,Nontoxic
TiO2,40.0,322.3,-25.27,50.0,-9.779,-4.16,-7.49,5.77,ATP,L-02,Human,Liver,Normal,12.0,0.0,Nontoxic
TiO2,40.0,322.3,-25.27,50.0,-9.779,-4.16,-7.49,5.77,ATP,L-02,Human,Liver,Normal,12.0,1.0,Nontoxic
TiO2,40.0,322.3,-25.27,50.0,-9.779,-4.16,-7.49,5.77,ATP,L-02,Human,Liver,Normal,12.0,5.0,Nontoxic
TiO2,40.0,322.3,-25.27,50.0,-9.779,-4.16,-7.49,5.77,ATP,L-02,Human,Liver,Normal,12.0,10.0,Nontoxic
TiO2,40.0,322.3,-25.27,50.0,-9.779,-4.16,-7.49,5.77,ATP,L-02,Human,Liver,Normal,6.0,0.0,Nontoxic
TiO2,40.0,322.3,-25.27,50.0,-9.779,-4.16,-7.49,5.77,ATP,L-02,Human,Liver,Normal,6.0,1.0,Nontoxic
TiO2,40.0,322.3,-25.27,50.0,-9.779,-4.16,-7.49,5.77,ATP,L-02,Human,Liver,Normal,6.0,5.0,Nontoxic
TiO2,40.0,322.3,-25.27,50.0,-9.779,-4.16,-7.49,5.77,ATP,L-02,Human,Liver,Normal,6.0,10.0,Nontoxic
TiO2,169.4,365.0,-13.0,9.8,-9.779,-4.16,-7.49,5.77,MTT,V79-4,Hamster,Lung,Normal,48.0,0.0,Nontoxic
TiO2,169.4,365.0,-13.0,9.8,-9.779,-4.16,-7.49,5.77,MTT,V79-4,Hamster,Lung,Normal,48.0,10.0,Nontoxic
TiO2,169.4,365.0,-13.0,9.8,-9.779,-4.16,-7.49,5.77,MTT,V79-4,Hamster,Lung,Normal,48.0,100.0,Nontoxic
TiO2,169.4,365.0,-13.0,9.8,-9.779,-4.16,-7.49,5.77,MTT,V79-4,Hamster,Lung,Normal,24.0,0.0,Nontoxic
TiO2,169.4,365.0,-13.0,9.8,-9.779,-4.16,-7.49,5.77,MTT,V79-4,Hamster,Lung,Normal,24.0,10.0,Nontoxic
TiO2,169.4,365.0,-13.0,9.8,-9.779,-4.16,-7.49,5.77,MTT,V79-4,Hamster,Lung,Normal,24.0,100.0,Nontoxic
TiO2,15.5,420.0,-12.0,107.4,-9.779,-4.16,-7.49,5.77,MTT,V79-4,Hamster,Lung,Normal,48.0,0.0,Nontoxic
TiO2,15.5,420.0,-12.0,107.4,-9.779,-4.16,-7.49,5.77,MTT,V79-4,Hamster,Lung,Normal,48.0,10.0,Nontoxic
TiO2,15.5,420.0,-12.0,107.4,-9.779,-4.16,-7.49,5.77,MTT,V79-4,Hamster,Lung,Normal,48.0,100.0,Toxic
TiO2,15.5,420.0,-12.0,107.4,-9.779,-4.16,-7.49,5.77,MTT,V79-4,Hamster,Lung,Normal,24.0,0.0,Nontoxic
TiO2,15.5,420.0,-12.0,107.4,-9.779,-4.16,-7.49,5.77,MTT,V79-4,Hamster,Lung,Normal,24.0,10.0,Nontoxic
TiO2,15.5,420.0,-12.0,107.4,-9.779,-4.16,-7.49,5.77,MTT,V79-4,Hamster,Lung,Normal,24.0,100.0,Toxic
TiO2,34.1,400.0,-12.0,48.9,-9.779,-4.16,-7.49,5.77,MTT,V79-4,Hamster,Lung,Normal,48.0,0.0,Nontoxic
TiO2,34.1,400.0,-12.0,48.9,-9.779,-4.16,-7.49,5.77,MTT,V79-4,Hamster,Lung,Normal,48.0,10.0,Nontoxic
TiO2,34.1,400.0,-12.0,48.9,-9.779,-4.16,-7.49,5.77,MTT,V79-4,Hamster,Lung,Normal,48.0,100.0,Toxic
TiO2,34.1,400.0,-12.0,48.9,-9.779,-4.16,-7.49,5.77,MTT,V79-4,Hamster,Lung,Normal,24.0,0.0,Nontoxic
TiO2,34.1,400.0,-12.0,48.9,-9.779,-4.16,-7.49,5.77,MTT,V79-4,Hamster,Lung,Normal,24.0,10.0,Nontoxic
TiO2,34.1,400.0,-12.0,48.9,-9.779,-4.16,-7.49,5.77,MTT,V79-4,Hamster,Lung,Normal,24.0,100.0,Toxic
TiO2,5.9,460.0,-12.0,280.9,-9.779,-4.16,-7.49,5.77,MTT,V79-4,Hamster,Lung,Normal,48.0,0.0,Nontoxic
TiO2,5.9,460.0,-12.0,280.9,-9.779,-4.16,-7.49,5.77,MTT,V79-4,Hamster,Lung,Normal,48.0,10.0,Nontoxic
TiO2,5.9,460.0,-12.0,280.9,-9.779,-4.16,-7.49,5.77,MTT,V79-4,Hamster,Lung,Normal,48.0,100.0,Toxic
TiO2,20.0,707.0,-12.1,50.4,-9.779,-4.16,-7.49,5.77,MTS,BEAS-2B,Human,Lung,Normal,24.0,0.0,Nontoxic
TiO2,20.0,707.0,-12.1,50.4,-9.779,-4.16,-7.49,5.77,MTS,BEAS-2B,Human,Lung,Normal,24.0,10.0,Nontoxic
TiO2,20.0,707.0,-12.1,50.4,-9.779,-4.16,-7.49,5.77,MTS,BEAS-2B,Human,Lung,Normal,24.0,30.0,Nontoxic
TiO2,20.0,707.0,-12.1,50.4,-9.779,-4.16,-7.49,5.77,MTS,BEAS-2B,Human,Lung,Normal,24.0,100.0,Nontoxic
TiO2,20.0,707.0,-12.1,50.4,-9.779,-4.16,-7.49,5.77,MTS,BEAS-2B,Human,Lung,Normal,24.0,300.0,Nontoxic
TiO2,10.0,1457.0,-11.0,166.0,-9.779,-4.16,-7.49,5.77,MTS,BEAS-2B,Human,Lung,Normal,24.0,0.0,Nontoxic
TiO2,10.0,1457.0,-11.0,166.0,-9.779,-4.16,-7.49,5.77,MTS,BEAS-2B,Human,Lung,Normal,24.0,10.0,Nontoxic
TiO2,10.0,1457.0,-11.0,166.0,-9.779,-4.16,-7.49,5.77,MTS,BEAS-2B,Human,Lung,Normal,24.0,30.0,Nontoxic
TiO2,10.0,1457.0,-11.0,166.0,-9.779,-4.16,-7.49,5.77,MTS,BEAS-2B,Human,Lung,Normal,24.0,100.0,Nontoxic
TiO2,10.0,1457.0,-11.0,166.0,-9.779,-4.16,-7.49,5.77,MTS,BEAS-2B,Human,Lung,Normal,24.0,300.0,Nontoxic
TiO2,20.0,338.0,-7.7,50.4,-9.779,-4.16,-7.49,5.77,MTS,RAW264.7,Mouse,Blood,Cancer,24.0,0.0,Nontoxic
TiO2,20.0,338.0,-7.7,50.4,-9.779,-4.16,-7.49,5.77,MTS,RAW264.7,Mouse,Blood,Cancer,24.0,10.0,Nontoxic
TiO2,20.0,338.0,-7.7,50.4,-9.779,-4.16,-7.49,5.77,MTS,RAW264.7,Mouse,Blood,Cancer,24.0,30.0,Nontoxic
TiO2,20.0,338.0,-7.7,50.4,-9.779,-4.16,-7.49,5.77,MTS,RAW264.7,Mouse,Blood,Cancer,24.0,100.0,Nontoxic
TiO2,20.0,338.0,-7.7,50.4,-9.779,-4.16,-7.49,5.77,MTS,RAW264.7,Mouse,Blood,Cancer,24.0,300.0,Nontoxic
TiO2,10.0,262.0,-5.7,166.0,-9.779,-4.16,-7.49,5.77,MTS,RAW264.7,Mouse,Blood,Cancer,24.0,0.0,Nontoxic
TiO2,10.0,262.0,-5.7,166.0,-9.779,-4.16,-7.49,5.77,MTS,RAW264.7,Mouse,Blood,Cancer,24.0,10.0,Nontoxic
TiO2,10.0,262.0,-5.7,166.0,-9.779,-4.16,-7.49,5.77,MTS,RAW264.7,Mouse,Blood,Cancer,24.0,30.0,Nontoxic
TiO2,10.0,262.0,-5.7,166.0,-9.779,-4.16,-7.49,5.77,MTS,RAW264.7,Mouse,Blood,Cancer,24.0,100.0,Nontoxic
TiO2,10.0,262.0,-5.7,166.0,-9.779,-4.16,-7.49,5.77,MTS,RAW264.7,Mouse,Blood,Cancer,24.0,300.0,Nontoxic
TiO2,5.9,460.0,-12.0,280.9,-9.779,-4.16,-7.49,5.77,MTT,V79-4,Hamster,Lung,Normal,24.0,0.0,Nontoxic
TiO2,5.9,460.0,-12.0,280.9,-9.779,-4.16,-7.49,5.77,MTT,V79-4,Hamster,Lung,Normal,24.0,10.0,Nontoxic
TiO2,5.9,460.0,-12.0,280.9,-9.779,-4.16,-7.49,5.77,MTT,V79-4,Hamster,Lung,Normal,24.0,100.0,Toxic
ZnO,45.3,310.0,32.7,21.3,-3.608,-3.89,-7.2,5.67,MTT,HCMEC,Human,Blood,Normal,24.0,0.001,Nontoxic
ZnO,45.3,310.0,32.7,21.3,-3.608,-3.89,-7.2,5.67,MTT,HCMEC,Human,Blood,Normal,24.0,0.01,Nontoxic
ZnO,45.3,310.0,32.7,21.3,-3.608,-3.89,-7.2,5.67,MTT,HCMEC,Human,Blood,Normal,24.0,0.1,Nontoxic
ZnO,45.3,310.0,32.7,21.3,-3.608,-3.89,-7.2,5.67,MTT,HCMEC,Human,Blood,Normal,24.0,1.0,Nontoxic
ZnO,45.3,310.0,32.7,21.3,-3.608,-3.89,-7.2,5.67,MTT,HCMEC,Human,Blood,Normal,24.0,5.0,Nontoxic
ZnO,45.3,310.0,32.7,21.3,-3.608,-3.89,-7.2,5.67,MTT,HCMEC,Human,Blood,Normal,24.0,10.0,Nontoxic
ZnO,45.3,310.0,32.7,21.3,-3.608,-3.89,-7.2,5.67,MTT,HCMEC,Human,Blood,Normal,24.0,20.0,Toxic
ZnO,45.3,310.0,32.7,21.3,-3.608,-3.89,-7.2,5.67,MTT,HCMEC,Human,Blood,Normal,24.0,50.0,Toxic
ZnO,45.3,310.0,32.7,21.3,-3.608,-3.89,-7.2,5.67,MTT,HCMEC,Human,Blood,Normal,24.0,100.0,Toxic
ZnO,45.3,310.0,32.7,21.3,-3.608,-3.89,-7.2,5.67,MTT,HCMEC,Human,Blood,Normal,12.0,0.001,Nontoxic
ZnO,45.3,310.0,32.7,21.3,-3.608,-3.89,-7.2,5.67,MTT,HCMEC,Human,Blood,Normal,12.0,0.01,Nontoxic
ZnO,45.3,310.0,32.7,21.3,-3.608,-3.89,-7.2,5.67,MTT,HCMEC,Human,Blood,Normal,12.0,0.1,Nontoxic
ZnO,45.3,310.0,32.7,21.3,-3.608,-3.89,-7.2,5.67,MTT,HCMEC,Human,Blood,Normal,12.0,1.0,Nontoxic
ZnO,45.3,310.0,32.7,21.3,-3.608,-3.89,-7.2,5.67,MTT,HCMEC,Human,Blood,Normal,12.0,5.0,Nontoxic
ZnO,45.3,310.0,32.7,21.3,-3.608,-3.89,-7.2,5.67,MTT,HCMEC,Human,Blood,Normal,12.0,10.0,Nontoxic
ZnO,45.3,310.0,32.7,21.3,-3.608,-3.89,-7.2,5.67,MTT,HCMEC,Human,Blood,Normal,12.0,20.0,Nontoxic
ZnO,45.3,310.0,32.7,21.3,-3.608,-3.89,-7.2,5.67,MTT,HCMEC,Human,Blood,Normal,12.0,50.0,Toxic
ZnO,45.3,310.0,32.7,21.3,-3.608,-3.89,-7.2,5.67,MTT,HCMEC,Human,Blood,Normal,12.0,100.0,Toxic
ZnO,115.0,360.0,-10.0,14.4,-3.608,-3.89,-7.2,5.67,CyQuant Assay,Human olfactory neurosphere-derived cells,Human,Nose,Normal,24.0,10.0,Nontoxic
ZnO,115.0,360.0,-10.0,14.4,-3.608,-3.89,-7.2,5.67,CyQuant Assay,Human olfactory neurosphere-derived cells,Human,Nose,Normal,24.0,20.0,Nontoxic
ZnO,115.0,360.0,-10.0,14.4,-3.608,-3.89,-7.2,5.67,CyQuant Assay,Human olfactory neurosphere-derived cells,Human,Nose,Normal,24.0,30.0,Toxic
ZnO,115.0,360.0,-10.0,14.4,-3.608,-3.89,-7.2,5.67,CyQuant Assay,Human olfactory neurosphere-derived cells,Human,Nose,Normal,24.0,50.0,Toxic
ZnO,115.0,360.0,-10.0,14.4,-3.608,-3.89,-7.2,5.67,CyQuant Assay,Human olfactory neurosphere-derived cells,Human,Nose,Normal,24.0,80.0,Toxic
ZnO,115.0,500.0,-9.0,14.5,-3.608,-3.89,-7.2,5.67,CyQuant Assay,Human olfactory neurosphere-derived cells,Human,Nose,Normal,24.0,10.0,Nontoxic
ZnO,115.0,500.0,-9.0,14.5,-3.608,-3.89,-7.2,5.67,CyQuant Assay,Human olfactory neurosphere-derived cells,Human,Nose,Normal,24.0,30.0,Nontoxic
ZnO,115.0,500.0,-9.0,14.5,-3.608,-3.89,-7.2,5.67,CyQuant Assay,Human olfactory neurosphere-derived cells,Human,Nose,Normal,24.0,50.0,Toxic
ZnO,115.0,500.0,-9.0,14.5,-3.608,-3.89,-7.2,5.67,CyQuant Assay,Human olfactory neurosphere-derived cells,Human,Nose,Normal,24.0,80.0,Toxic
ZnO,115.0,360.0,-10.0,14.4,-3.608,-3.89,-7.2,5.67,MTT,Human olfactory neurosphere-derived cells,Human,Nose,Normal,24.0,10.0,Nontoxic
ZnO,115.0,360.0,-10.0,14.4,-3.608,-3.89,-7.2,5.67,MTT,Human olfactory neurosphere-derived cells,Human,Nose,Normal,24.0,20.0,Nontoxic
ZnO,115.0,360.0,-10.0,14.4,-3.608,-3.89,-7.2,5.67,MTT,Human olfactory neurosphere-derived cells,Human,Nose,Normal,24.0,30.0,Toxic
ZnO,115.0,360.0,-10.0,14.4,-3.608,-3.89,-7.2,5.67,MTT,Human olfactory neurosphere-derived cells,Human,Nose,Normal,24.0,50.0,Toxic
ZnO,115.0,360.0,-10.0,14.4,-3.608,-3.89,-7.2,5.67,MTT,Human olfactory neurosphere-derived cells,Human,Nose,Normal,24.0,80.0,Toxic
ZnO,115.0,500.0,-9.0,14.5,-3.608,-3.89,-7.2,5.67,MTT,Human olfactory neurosphere-derived cells,Human,Nose,Normal,24.0,10.0,Nontoxic
ZnO,115.0,500.0,-9.0,14.5,-3.608,-3.89,-7.2,5.67,MTT,Human olfactory neurosphere-derived cells,Human,Nose,Normal,24.0,20.0,Nontoxic
ZnO,115.0,500.0,-9.0,14.5,-3.608,-3.89,-7.2,5.67,MTT,Human olfactory neurosphere-derived cells,Human,Nose,Normal,24.0,30.0,Toxic
ZnO,115.0,500.0,-9.0,14.5,-3.608,-3.89,-7.2,5.67,MTT,Human olfactory neurosphere-derived cells,Human,Nose,Normal,24.0,50.0,Toxic
ZnO,115.0,500.0,-9.0,14.5,-3.608,-3.89,-7.2,5.67,MTT,Human olfactory neurosphere-derived cells,Human,Nose,Normal,24.0,80.0,Toxic
ZnO,60.0,329.0,-9.3,7.34,-3.608,-3.89,-7.2,5.67,MTT,A549,Human,Lung,Cancer,24.0,0.0,Nontoxic
ZnO,60.0,329.0,-9.3,7.34,-3.608,-3.89,-7.2,5.67,MTT,A549,Human,Lung,Cancer,24.0,5.0,Nontoxic
ZnO,60.0,329.0,-9.3,7.34,-3.608,-3.89,-7.2,5.67,MTT,A549,Human,Lung,Cancer,24.0,10.0,Nontoxic
ZnO,60.0,329.0,-9.3,7.34,-3.608,-3.89,-7.2,5.67,MTT,A549,Human,Lung,Cancer,24.0,40.0,Toxic
ZnO,60.0,329.0,-9.3,7.34,-3.608,-3.89,-7.2,5.67,MTT,A549,Human,Lung,Cancer,24.0,80.0,Toxic
ZnO,60.0,320.0,-7.5,7.34,-3.608,-3.89,-7.2,5.67,MTT,A549,Human,Lung,Cancer,24.0,0.0,Nontoxic
ZnO,60.0,320.0,-7.5,7.34,-3.608,-3.89,-7.2,5.67,MTT,A549,Human,Lung,Cancer,24.0,5.0,Nontoxic
ZnO,60.0,320.0,-7.5,7.34,-3.608,-3.89,-7.2,5.67,MTT,A549,Human,Lung,Cancer,24.0,10.0,Nontoxic
ZnO,60.0,320.0,-7.5,7.34,-3.608,-3.89,-7.2,5.67,MTT,A549,Human,Lung,Cancer,24.0,20.0,Toxic
ZnO,60.0,320.0,-7.5,7.34,-3.608,-3.89,-7.2,5.67,MTT,A549,Human,Lung,Cancer,24.0,40.0,Toxic
ZnO,60.0,320.0,-7.5,7.34,-3.608,-3.89,-7.2,5.67,MTT,A549,Human,Lung,Cancer,24.0,80.0,Toxic
ZnO,60.0,936.0,-2.4,7.34,-3.608,-3.89,-7.2,5.67,MTT,A549,Human,Lung,Cancer,24.0,0.0,Nontoxic
ZnO,60.0,936.0,-2.4,7.34,-3.608,-3.89,-7.2,5.67,MTT,A549,Human,Lung,Cancer,24.0,5.0,Nontoxic
ZnO,60.0,936.0,-2.4,7.34,-3.608,-3.89,-7.2,5.67,MTT,A549,Human,Lung,Cancer,24.0,10.0,Nontoxic
ZnO,60.0,936.0,-2.4,7.34,-3.608,-3.89,-7.2,5.67,MTT,A549,Human,Lung,Cancer,24.0,20.0,Toxic
ZnO,60.0,936.0,-2.4,7.34,-3.608,-3.89,-7.2,5.67,MTT,A549,Human,Lung,Cancer,24.0,40.0,Toxic
ZnO,60.0,936.0,-2.4,7.34,-3.608,-3.89,-7.2,5.67,MTT,A549,Human,Lung,Cancer,24.0,80.0,Toxic
ZnO,52.0,640.0,29.4,15.0,-3.608,-3.89,-7.2,5.67,MTT,A549,Human,Lung,Cancer,72.0,0.0,Nontoxic
ZnO,52.0,640.0,29.4,15.0,-3.608,-3.89,-7.2,5.67,MTT,A549,Human,Lung,Cancer,72.0,1.56,Nontoxic
ZnO,52.0,640.0,29.4,15.0,-3.608,-3.89,-7.2,5.67,MTT,A549,Human,Lung,Cancer,72.0,3.13,Nontoxic
ZnO,52.0,640.0,29.4,15.0,-3.608,-3.89,-7.2,5.67,MTT,A549,Human,Lung,Cancer,72.0,6.25,Nontoxic
ZnO,52.0,640.0,29.4,15.0,-3.608,-3.89,-7.2,5.67,MTT,A549,Human,Lung,Cancer,72.0,12.5,Toxic
ZnO,52.0,640.0,29.4,15.0,-3.608,-3.89,-7.2,5.67,MTT,A549,Human,Lung,Cancer,72.0,25.0,Toxic
ZnO,52.0,640.0,29.4,15.0,-3.608,-3.89,-7.2,5.67,MTT,A549,Human,Lung,Cancer,72.0,50.0,Toxic
ZnO,52.0,640.0,29.4,15.0,-3.608,-3.89,-7.2,5.67,MTT,A549,Human,Lung,Cancer,24.0,0.0,Nontoxic
ZnO,52.0,640.0,29.4,15.0,-3.608,-3.89,-7.2,5.67,MTT,A549,Human,Lung,Cancer,24.0,1.56,Nontoxic
ZnO,52.0,640.0,29.4,15.0,-3.608,-3.89,-7.2,5.67,MTT,A549,Human,Lung,Cancer,24.0,3.13,Nontoxic
ZnO,52.0,640.0,29.4,15.0,-3.608,-3.89,-7.2,5.67,MTT,A549,Human,Lung,Cancer,24.0,6.25,Nontoxic
ZnO,52.0,640.0,29.4,15.0,-3.608,-3.89,-7.2,5.67,MTT,A549,Human,Lung,Cancer,24.0,12.5,Toxic
ZnO,52.0,640.0,29.4,15.0,-3.608,-3.89,-7.2,5.67,MTT,A549,Human,Lung,Cancer,24.0,25.0,Toxic
ZnO,52.0,640.0,29.4,15.0,-3.608,-3.89,-7.2,5.67,MTT,A549,Human,Lung,Cancer,24.0,50.0,Toxic
ZnO,52.0,640.0,29.4,15.0,-3.608,-3.89,-7.2,5.67,MTT,A549,Human,Lung,Cancer,12.0,0.0,Nontoxic
ZnO,52.0,640.0,29.4,15.0,-3.608,-3.89,-7.2,5.67,MTT,A549,Human,Lung,Cancer,12.0,1.56,Nontoxic
ZnO,52.0,640.0,29.4,15.0,-3.608,-3.89,-7.2,5.67,MTT,A549,Human,Lung,Cancer,12.0,3.13,Nontoxic
ZnO,52.0,640.0,29.4,15.0,-3.608,-3.89,-7.2,5.67,MTT,A549,Human,Lung,Cancer,12.0,6.25,Nontoxic
ZnO,52.0,640.0,29.4,15.0,-3.608,-3.89,-7.2,5.67,MTT,A549,Human,Lung,Cancer,12.0,12.5,Nontoxic
ZnO,52.0,640.0,29.4,15.0,-3.608,-3.89,-7.2,5.67,MTT,A549,Human,Lung,Cancer,12.0,25.0,Nontoxic
ZnO,7.5,795.0,27.4,90.0,-3.608,-3.89,-7.2,5.67,MTT,A549,Human,Lung,Cancer,72.0,0.0,Nontoxic
ZnO,7.5,795.0,27.4,90.0,-3.608,-3.89,-7.2,5.67,MTT,A549,Human,Lung,Cancer,72.0,1.56,Nontoxic
ZnO,7.5,795.0,27.4,90.0,-3.608,-3.89,-7.2,5.67,MTT,A549,Human,Lung,Cancer,72.0,3.13,Nontoxic
ZnO,7.5,795.0,27.4,90.0,-3.608,-3.89,-7.2,5.67,MTT,A549,Human,Lung,Cancer,72.0,6.25,Nontoxic
ZnO,7.5,795.0,27.4,90.0,-3.608,-3.89,-7.2,5.67,MTT,A549,Human,Lung,Cancer,72.0,12.5,Toxic
ZnO,7.5,795.0,27.4,90.0,-3.608,-3.89,-7.2,5.67,MTT,A549,Human,Lung,Cancer,72.0,25.0,Toxic
ZnO,7.5,795.0,27.4,90.0,-3.608,-3.89,-7.2,5.67,MTT,A549,Human,Lung,Cancer,72.0,50.0,Toxic
ZnO,7.5,795.0,27.4,90.0,-3.608,-3.89,-7.2,5.67,MTT,A549,Human,Lung,Cancer,24.0,0.0,Nontoxic
ZnO,7.5,795.0,27.4,90.0,-3.608,-3.89,-7.2,5.67,MTT,A549,Human,Lung,Cancer,24.0,1.56,Nontoxic
ZnO,7.5,795.0,27.4,90.0,-3.608,-3.89,-7.2,5.67,MTT,A549,Human,Lung,Cancer,24.0,3.13,Nontoxic
ZnO,7.5,795.0,27.4,90.0,-3.608,-3.89,-7.2,5.67,MTT,A549,Human,Lung,Cancer,24.0,6.25,Nontoxic
